name;time
on_message_global;116931
getServerPrefix;633470
on_message_global;129738
getServerPrefix;371883
on_message_global;166723
on_message_global;130196
on_message_global;121883
on_message_global;132015
getServerPrefix;371400
on_message_global;174413
on_guild_remove;136102
on_message_global;115871
on_message_global;129690
getServerPrefix;359026
on_message_global;122767
getServerPrefix;380965
on_message_global;128588
getServerPrefix;347933
on_message_global;116275
on_message_global;131445
getServerPrefix;365368
on_message_global;121140
getServerPrefix;362387
on_message_global;133560
getServerPrefix;373945
on_message_global;109785
getServerPrefix;364357
on_message_global;126144
getServerPrefix;379294
on_message_global;141253
getServerPrefix;384634
on_message_global;132106
on_message_global;116488
getServerPrefix;358709
on_message_global;185364
on_message_global;167324
on_message_global;127820
getServerPrefix;361112
on_message_global;115200
on_message_global;145175
on_message_global;122394
on_message_global;173929
getServerPrefix;644477
on_message_global;128354
getServerPrefix;363644
on_message_global;127978
getServerPrefix;385716
on_message_global;129432
on_message_global;130052
getServerPrefix;371816
on_message_global;116075
getServerPrefix;608912
on_message_global;129901
on_message_global;122837
on_message_global;138406
getServerPrefix;360762
on_message_global;118357
getServerPrefix;376851
on_message_global;130584
getServerPrefix;365563
on_message_global;122445
getServerPrefix;367469
on_message_global;145299
getServerPrefix;370129
on_message_global;117176
on_message_global;127090
getServerPrefix;371660
on_message_global;123839
on_message_global;129829
getServerPrefix;364569
on_message_global;119560
on_message_global;129970
getServerPrefix;405522
on_message_global;121091
getServerPrefix;381273
on_message_global;130073
on_message_global;119122
on_message_global;128079
getServerPrefix;344745
on_message_global;127368
getServerPrefix;618571
on_message_global;134636
on_message_global;118167
on_message_global;130553
getServerPrefix;377182
on_message_global;126943
on_message_global;130477
on_message_global;116889
getServerPrefix;363703
on_message_global;133499
getServerPrefix;368140
on_message_global;121026
on_message_global;130714
getServerPrefix;388856
on_message_global;119627
getServerPrefix;350099
on_message_global;131071
getServerPrefix;373323
on_message_global;137954
on_message_global;131320
on_message_global;119814
on_message_global;129890
on_message_global;131310
getServerPrefix;370862
on_message_global;128223
on_message_global;116033
getServerPrefix;409549
on_message_global;128295
getServerPrefix;363069
on_message_global;123254
getServerPrefix;391275
on_message_global;129395
on_message_global;116392
getServerPrefix;642139
on_message_global;129626
getServerPrefix;398441
on_message_global;125968
getServerPrefix;618405
on_message_global;130065
getServerPrefix;359717
on_message_global;119103
getServerPrefix;361991
on_message_global;133549
on_message_global;121911
getServerPrefix;362691
on_message_global;137159
getServerPrefix;381253
on_message_global;121570
getServerPrefix;688716
on_message_global;121250
getServerPrefix;149756
on_message_global;130209
getServerPrefix;631432
on_message_global;142876
getServerPrefix;357380
on_message_global;127681
getServerPrefix;361619
on_message_global;128091
on_message_global;121135
getServerPrefix;373207
on_message_global;140294
getServerPrefix;353722
on_message_global;129567
getServerPrefix;375460
on_message_global;121012
on_message_global;154756
getServerPrefix;454552
on_message_global;129057
getServerPrefix;760341
on_message_global;168718
getServerPrefix;358520
on_message_global;129875
getServerPrefix;388950
on_message_global;126837
on_message_global;131416
getServerPrefix;432891
on_message_global;155622
getServerPrefix;646616
on_message_global;132096
getServerPrefix;372161
on_message_global;125303
getServerPrefix;437006
on_message_global;129863
getServerPrefix;358708
on_message_global;119859
on_message_global;135540
getServerPrefix;290595
on_message_global;170977
getServerPrefix;361951
on_message_global;174676
getServerPrefix;392018
on_message_global;125749
getServerPrefix;380069
on_message_global;130994
on_message_global;125164
getServerPrefix;370355
on_message_global;137308
on_message_global;121698
on_message_global;133413
getServerPrefix;596988
on_message_global;130033
on_message_global;140160
on_message_global;121865
getServerPrefix;348630
on_message_global;125437
on_message_global;120194
getServerPrefix;356407
on_message_global;173152
getServerPrefix;365404
on_message_global;118849
getServerPrefix;359700
on_message_global;128992
getServerPrefix;673996
on_message_global;140082
on_message_global;135999
getServerPrefix;385615
on_message_global;119092
getServerPrefix;357316
on_message_global;128108
on_message_global;121729
on_message_global;128103
getServerPrefix;401630
on_message_global;119929
on_message_global;128365
on_message_global;124898
getServerPrefix;384417
on_message_global;138096
getServerPrefix;371316
on_message_global;119227
getServerPrefix;355785
on_message_global;137002
on_message_global;128868
on_message_global;137430
on_message_global;116031
getServerPrefix;411164
on_message_global;129692
getServerPrefix;371464
on_message_global;121172
getServerPrefix;358611
on_message_global;131587
on_message_global;121288
on_message_global;132560
on_message_global;126791
getServerPrefix;390689
on_message_global;128594
getServerPrefix;465628
on_message_global;120271
on_message_global;132181
on_message_global;126750
getServerPrefix;369981
on_message_global;133237
on_message_global;122915
getServerPrefix;433824
on_message_global;136464
getServerPrefix;375227
on_message_global;112546
on_message_global;129606
getServerPrefix;366837
on_message_global;163759
getServerPrefix;664874
on_message_global;153600
on_message_global;123463
on_message_global;127637
on_message_global;127282
getServerPrefix;660147
on_message_global;139056
getServerPrefix;407671
on_message_global;119229
on_message_global;133323
getServerPrefix;384248
on_message_global;155736
getServerPrefix;198908
on_message_global;138007
getServerPrefix;381300
on_message_global;122747
on_message_global;132251
on_message_global;119529
getServerPrefix;367213
on_message_global;136281
getServerPrefix;396336
on_message_global;160424
on_message_global;138681
getServerPrefix;463146
on_message_global;129237
on_message_global;131019
getServerPrefix;367891
on_message_global;113704
on_message_global;124974
getServerPrefix;370251
on_message_global;156229
getServerPrefix;376401
on_message_global;128658
getServerPrefix;355471
on_message_global;120116
getServerPrefix;355333
on_message_global;129398
getServerPrefix;361213
on_message_global;123017
getServerPrefix;696426
on_message_global;134136
on_message_global;117825
on_message_global;123895
getServerPrefix;386862
on_message_global;114849
getServerPrefix;339636
on_message_global;125157
getServerPrefix;365368
on_message_global;119050
getServerPrefix;372001
on_message_global;130909
getServerPrefix;354839
on_message_global;120167
getServerPrefix;363220
getServerPrefix;337714
on_message_global;124705
getServerPrefix;375030
on_message_global;153677
getServerPrefix;378419
on_message_global;112801
on_message_global;138178
on_message_global;115279
getServerPrefix;372899
on_message_global;137502
on_message_global;116598
on_message_global;125575
getServerPrefix;392821
on_message_global;171475
getServerPrefix;364110
on_message_global;143462
on_message_global;118621
getServerPrefix;369348
on_message_global;127418
getServerPrefix;405576
on_message_global;124714
getServerPrefix;376317
on_message_global;136116
getServerPrefix;372957
on_message_global;123270
getServerPrefix;743054
on_message_global;130127
getServerPrefix;360535
on_message_global;115189
getServerPrefix;350689
on_message_global;130515
on_message_global;118488
on_message_global;129546
getServerPrefix;368115
on_message_global;120176
getServerPrefix;595247
on_message_global;129212
getServerPrefix;366252
on_message_global;163226
getServerPrefix;361621
on_message_global;129287
on_message_global;119923
on_message_global;126747
getServerPrefix;369574
on_message_global;174646
on_message_global;113702
getServerPrefix;380185
on_message_global;126477
on_message_global;159752
on_message_global;128887
getServerPrefix;363862
on_message_global;119150
getServerPrefix;388245
on_message_global;180791
on_message_global;119221
getServerPrefix;419230
on_message_global;128097
getServerPrefix;384863
on_message_global;118175
on_message_global;129979
on_message_global;123041
on_message_global;131399
getServerPrefix;377465
on_message_global;117565
on_message_global;128778
on_message_global;121021
getServerPrefix;355771
on_message_global;133451
getServerPrefix;398064
getServerPrefix_cog;115087
getServerPrefix;712163
on_message_global;127791
on_message_global;119629
on_message_global;119835
getServerPrefix;359148
on_message_global;128903
getServerPrefix;391081
on_message_global;121511
getServerPrefix;378379
on_message_global;155001
on_message_global;127516
getServerPrefix;356691
getServerPrefix;206733
getServerPrefix;365560
on_message_global;114447
on_message_global;130580
on_message_global;124599
getServerPrefix;372423
on_message_global;120360
getServerPrefix;347036
on_message_global;123377
on_message_global;123836
getServerPrefix;350735
on_message_global;112861
getServerPrefix;355912
on_message_global;173813
getServerPrefix;384576
on_message_global;118136
getServerPrefix;354721
on_message_global;118006
on_message_global;131278
on_message_global;118349
getServerPrefix;357905
on_message_global;117504
on_message_global;129393
getServerPrefix;412525
on_message_global;119449
getServerPrefix;368935
on_message_global;116799
getServerPrefix;358093
on_message_global;127525
on_message_global;118641
on_message_global;119080
getServerPrefix;369247
on_message_global;205291
getServerPrefix;365367
on_message_global;119066
on_message_global;163163
getServerPrefix;388214
on_message_global;129310
getServerPrefix;615356
on_message_global;174409
on_message_global;118510
getServerPrefix;344644
on_message_global;128600
getServerPrefix;377446
on_message_global;118636
on_message_global;116441
on_message_global;131923
getServerPrefix;368000
on_message_global;120443
on_message_global;117161
on_message_global;129718
getServerPrefix;360314
on_message_global;127248
getServerPrefix;348520
on_message_global;118558
getServerPrefix;350193
on_message_global;134067
on_message_global;118668
getServerPrefix;354117
on_message_global;157978
on_message_global;128523
on_message_global;121561
on_message_global;115811
getServerPrefix;371945
on_message_global;133320
getServerPrefix;375959
on_message_global;119490
on_message_global;116698
getServerPrefix;372335
on_message_global;130247
getServerPrefix;359483
on_message_global;120794
getServerPrefix;363833
on_message_global;120887
on_message_global;129939
on_message_global;119913
on_message_global;118836
getServerPrefix;380842
on_message_global;129096
on_message_global;118075
getServerPrefix;343457
on_message_global;115093
getServerPrefix;347771
on_message_global;132157
getServerPrefix;391850
on_message_global;119890
getServerPrefix;345096
on_message_global;120507
on_message_global;130562
getServerPrefix;364859
on_message_global;124504
getServerPrefix;361561
on_message_global;121973
getServerPrefix;379912
on_message_global;130797
getServerPrefix;351060
on_message_global;115477
on_message_global;122875
getServerPrefix;388774
on_message_global;130290
getServerPrefix;642498
on_message_global;118961
on_message_global;119196
on_message_global;136395
on_message_global;117196
getServerPrefix;345832
on_message_global;116474
getServerPrefix;391020
on_message_global;137831
getServerPrefix;341255
on_message_global;124209
getServerPrefix;379983
on_message_global;116728
getServerPrefix;361506
on_message_global;174998
getServerPrefix;351302
on_message_global;119205
getServerPrefix;717063
on_message_global;117359
getServerPrefix;381470
on_message_global;127115
getServerPrefix;345594
on_message_global;115803
getServerPrefix;374213
on_message_global;117043
on_message_global;140942
getServerPrefix;368991
on_message_global;118660
getServerPrefix;709048
on_message_global;117592
getServerPrefix;346139
on_message_global;129764
on_message_global;122057
getServerPrefix;366101
on_message_global;164250
getServerPrefix;630892
on_message_global;128109
on_message_global;118055
getServerPrefix;360228
on_message_global;121323
on_message_global;124359
getServerPrefix;382816
on_message_global;118060
getServerPrefix;380212
on_message_global;121964
getServerPrefix;381023
on_message_global;129957
getServerPrefix;367601
on_message_global;115085
on_message_global;124298
getServerPrefix;386679
on_message_global;128838
getServerPrefix;367488
on_message_global;123859
getServerPrefix;369022
on_message_global;115757
on_message_global;129367
getServerPrefix;641870
on_message_global;116751
getServerPrefix;361221
on_message_global;163108
on_message_global;176865
getServerPrefix;367906
on_message_global;119857
getServerPrefix;628133
on_message_global;113411
getServerPrefix;364844
on_message_global;131084
getServerPrefix;371882
on_message_global;118858
getServerPrefix;378175
on_message_global;131608
on_message_global;132639
getServerPrefix;378004
on_message_global;155004
getServerPrefix;369934
on_message_global;119963
on_message_global;129866
on_message_global;159330
on_message_global;120197
getServerPrefix;356398
on_message_global;127797
getServerPrefix;359219
on_message_global;118517
getServerPrefix;398664
on_message_global;158883
getServerPrefix;685145
on_message_global;131541
getServerPrefix;371911
on_message_global;119644
getServerPrefix;402431
on_message_global;159754
getServerPrefix;396356
on_message_global;130196
on_message_global;118882
on_message_global;120278
getServerPrefix;591459
on_message_global;128101
getServerPrefix;627917
on_message_global;122170
getServerPrefix;370710
on_message_global;117345
getServerPrefix;362491
on_message_global;130284
on_message_global;125097
on_message_global;119224
on_message_global;134847
on_message_global;122679
on_message_global;166776
getServerPrefix;652375
on_message_global;128374
on_message_global;117372
getServerPrefix;365619
on_message_global;123396
on_message_global;126765
on_message_global;912040
on_message_global;160282
getServerPrefix;373729
on_message_global;118556
on_message_global;176452
getServerPrefix;363443
on_message_global;118941
getServerPrefix;356137
on_message_global;125325
getServerPrefix;368920
on_message_global;124518
on_message_global;126382
on_message_global;123481
getServerPrefix;358920
on_message_global;127020
getServerPrefix;372826
on_message_global;124095
getServerPrefix;367568
on_message_global;115390
getServerPrefix;355857
on_message_global;139593
createQuestion;162181
on_message_global;128115
getServerPrefix;675568
on_ready;447365
getServerPrefix;677705
on_message_global;129982
on_message_global;120601
on_message_global;123804
getServerPrefix;338752
on_message_global;161817
on_message_global;174849
getServerPrefix;365481
on_message_global;121789
getServerPrefix;672521
on_message_global;122167
getServerPrefix;608742
on_message_global;120209
on_message_global;130046
on_message_global;122871
getServerPrefix;706609
on_message_global;122968
on_message_global;117441
getServerPrefix;363295
on_message_global;138780
getServerPrefix;365771
on_message_global;123774
getServerPrefix;371407
on_message_global;126884
on_message_global;121750
getServerPrefix;353537
on_message_global;132816
getServerPrefix;377005
on_message_global;119722
on_message_global;122650
getServerPrefix;376236
on_message_global;119384
on_message_global;132285
getServerPrefix;438216
on_message_global;116358
getServerPrefix;359499
on_message_global;122507
getServerPrefix;724763
on_message_global;160138
on_message_global;130897
getServerPrefix;354546
on_message_global;125241
getServerPrefix;359665
on_message_global;123286
on_message_global;119645
on_message_global;130417
getServerPrefix;665678
on_message_global;124413
on_guild_remove;136729
getServerPrefix;362457
on_message_global;157435
on_message_global;128529
getServerPrefix;623297
on_message_global;160586
getServerPrefix;377038
on_message_global;122064
getServerPrefix;350271
on_message_global;121476
getServerPrefix;353199
on_message_global;129746
getServerPrefix;363070
on_message_global;111008
getServerPrefix;392025
on_message_global;125426
getServerPrefix;357611
on_message_global;120811
on_message_global;129840
getServerPrefix;362751
on_message_global;116944
on_message_global;128745
getServerPrefix;365940
on_message_global;162231
getServerPrefix;354373
on_message_global;127091
getServerPrefix;342342
on_message_global;126545
getServerPrefix;421422
on_message_global;118737
getServerPrefix;362313
on_message_global;122444
getServerPrefix;381774
on_message_global;132466
getServerPrefix;374036
on_message_global;122051
getServerPrefix;409989
on_message_global;120891
on_message_global;125988
on_message_global;127808
getServerPrefix;355319
on_message_global;123092
on_message_global;123522
getServerPrefix;361663
on_message_global;164151
getServerPrefix;622319
on_message_global;131104
getServerPrefix;424122
on_message_global;118268
getServerPrefix;382680
on_message_global;128223
getServerPrefix;369872
getServerPrefix_cog;119651
on_message_global;127510
getServerPrefix;372445
on_message_global;118706
on_message_global;120391
on_message_global;138769
getServerPrefix;374289
on_message_global;155691
getServerPrefix;353721
on_message_global;158511
on_message_global;129442
getServerPrefix;351896
on_message_global;120240
on_message_global;162206
getServerPrefix;355277
on_message_global;134053
getServerPrefix;367418
on_message_global;122465
getServerPrefix;349460
on_message_global;118765
getServerPrefix;363854
on_message_global;171060
getServerPrefix;364957
on_message_global;161627
on_message_global;119049
getServerPrefix;349668
on_message_global;128189
getServerPrefix;361632
on_message_global;123237
getServerPrefix;362027
on_message_global;116975
on_message_global;129677
getServerPrefix;372135
on_message_global;157504
on_message_global;157768
getServerPrefix;612152
on_message_global;137242
getServerPrefix;357389
on_message_global;121901
getServerPrefix;365011
on_message_global;120382
on_message_global;129848
on_message_global;122723
getServerPrefix;377671
on_message_global;118543
getServerPrefix;359395
on_message_global;125691
on_message_global;119128
getServerPrefix;379462
on_message_global;119242
on_message_global;128757
getServerPrefix;342944
on_message_global;116945
getServerPrefix;724633
on_message_global;169665
on_message_global;126983
getServerPrefix;385785
on_message_global;154105
getServerPrefix;371927
on_message_global;121154
getServerPrefix;355019
on_message_global;129151
getServerPrefix;384505
on_message_global;119237
on_message_global;122872
getServerPrefix;376603
on_message_global;128569
getServerPrefix;667652
on_message_global;119084
getServerPrefix;384501
on_message_global;117043
getServerPrefix;348443
getServerPrefix;395452
getServerPrefix;373633
on_message_global;119758
on_message_global;119202
on_message_global;128392
on_message_global;121169
getServerPrefix;358551
on_message_global;119593
getServerPrefix;344557
on_message_global;124879
on_message_global;123470
getServerPrefix;443373
on_message_global;172988
getServerPrefix;390634
on_message_global;131921
getServerPrefix;404436
on_message_global;124612
getServerPrefix;360167
on_message_global;163908
getServerPrefix;364859
on_message_global;125419
getServerPrefix;365328
on_message_global;124028
on_message_global;113758
on_message_global;132992
on_message_global;128276
getServerPrefix;348835
on_message_global;121866
on_message_global;138599
getServerPrefix;359442
on_message_global;116098
on_message_global;118634
getServerPrefix;359164
on_message_global;130299
on_message_global;126071
getServerPrefix;382009
on_message_global;122056
getServerPrefix;352679
on_message_global;178544
getServerPrefix;385514
on_message_global;169519
getServerPrefix;342535
on_message_global;112547
on_message_global;129585
on_message_global;93296
on_message_global;117713
on_message_global;114493
getServerPrefix;381740
on_message_global;123523
getServerPrefix;363367
on_message_global;121380
on_message_global;122288
on_message_global;131578
getServerPrefix;378754
on_message_global;119389
getServerPrefix;386820
on_message_global;123604
getServerPrefix;652523
on_message_global;177483
on_message_global;116043
getServerPrefix;360393
on_message_global;118216
getServerPrefix;653434
on_message_global;123232
getServerPrefix;446136
on_message_global;119947
getServerPrefix;340324
on_message_global;122310
on_message_global;131536
getServerPrefix;412785
on_message_global;119153
getServerPrefix;365019
on_message_global;163792
getServerPrefix;339956
on_message_global;180898
on_message_global;159652
on_message_global;114372
getServerPrefix;342323
on_message_global;126525
on_message_global;116571
on_message_global;117290
getServerPrefix;424026
on_message_global;142050
getServerPrefix;367272
on_message_global;120128
on_message_global;124990
getServerPrefix;364695
on_message_global;177984
on_message_global;121866
getServerPrefix;400854
on_message_global;121092
on_message_global;131656
on_message_global;118661
getServerPrefix;368446
on_message_global;116726
on_message_global;129884
getServerPrefix;385102
on_message_global;119667
getServerPrefix;369317
on_message_global;119109
getServerPrefix;339812
on_message_global;131947
on_message_global;119872
on_message_global;122044
getServerPrefix;381977
on_message_global;131274
getServerPrefix;397915
on_message_global;165795
getServerPrefix;376928
on_message_global;115129
getServerPrefix;353956
on_message_global;125406
getServerPrefix;369854
on_message_global;122099
on_message_global;118345
on_message_global;134833
getServerPrefix;373957
on_message_global;125640
getServerPrefix;361258
on_message_global;111029
on_message_global;130450
getServerPrefix;375122
on_message_global;122819
getServerPrefix;371308
on_message_global;126252
on_message_global;133890
on_message_global;118345
getServerPrefix;357898
on_message_global;170991
on_message_global;126470
on_message_global;122655
getServerPrefix;349281
getServerPrefix;327057
getServerPrefix;365664
on_message_global;126418
on_message_global;112046
getServerPrefix;659835
on_message_global;123826
getServerPrefix;369249
on_message_global;129960
getServerPrefix;358940
on_message_global;125876
getServerPrefix;378278
on_message_global;215116
on_message_global;212181
getServerPrefix;367198
on_message_global;235031
getServerPrefix;380055
on_message_global;119673
getServerPrefix;400627
on_message_global;143620
getServerPrefix;407681
on_message_global;170107
getServerPrefix;412770
on_message_global;177506
getServerPrefix;391891
on_message_global;129648
getServerPrefix;356816
on_message_global;161806
on_message_global;119025
getServerPrefix;377347
on_message_global;130905
on_message_global;118960
getServerPrefix;383418
on_message_global;123957
getServerPrefix;744713
on_message_global;178079
getServerPrefix;363322
on_message_global;118718
on_message_global;118598
on_message_global;163832
getServerPrefix;364115
on_message_global;130105
on_message_global;160227
on_message_global;120315
getServerPrefix;354411
on_message_global;167880
getServerPrefix;366587
on_message_global;123095
getServerPrefix;362370
on_message_global;114803
on_message_global;126482
getServerPrefix;370974
on_message_global;160348
on_message_global;124176
on_message_global;130534
getServerPrefix;443642
on_message_global;122704
getServerPrefix;414332
on_message_global;125814
on_message_global;129743
getServerPrefix;382378
on_message_global;120557
getServerPrefix;389802
on_message_global;120243
on_message_global;130332
on_message_global;117201
getServerPrefix;376953
on_message_global;121616
on_message_global;134697
getServerPrefix;356453
on_message_global;164013
on_message_global;118355
getServerPrefix;699746
on_message_global;129147
getServerPrefix;356910
on_message_global;116825
on_message_global;117943
getServerPrefix;358464
on_message_global;129016
getServerPrefix;359976
on_message_global;119244
getServerPrefix;712243
on_message_global;115499
getServerPrefix;364407
on_message_global;129294
on_message_global;118834
getServerPrefix;345188
on_message_global;110490
getServerPrefix;353310
on_message_global;175692
getServerPrefix;388292
on_message_global;161067
on_message_global;162378
getServerPrefix;360396
on_message_global;138519
getServerPrefix;347453
on_message_global;111172
getServerPrefix;403599
on_message_global;120810
getServerPrefix;348998
on_message_global;128570
on_message_global;118802
on_message_global;118541
getServerPrefix;370707
on_message_global;187987
on_message_global;120442
getServerPrefix;377746
on_message_global;128910
getServerPrefix;378516
on_message_global;129715
on_message_global;123760
getServerPrefix;739699
on_message_global;117449
getServerPrefix;406345
on_message_global;138498
getServerPrefix;455494
on_message_global;115351
getServerPrefix;374391
on_message_global;170448
getServerPrefix;360797
on_message_global;130113
getServerPrefix;351699
on_message_global;160834
getServerPrefix;347912
on_message_global;121050
getServerPrefix;377448
on_message_global;132849
on_message_global;116656
on_message_global;117402
getServerPrefix;392489
on_message_global;130721
getServerPrefix;373969
on_message_global;111557
on_message_global;129086
on_message_global;129970
getServerPrefix;357262
on_message_global;119178
getServerPrefix;357814
on_message_global;171878
on_message_global;189076
on_message_global;125214
getServerPrefix;402636
on_message_global;162443
getServerPrefix;353681
on_message_global;123966
on_message_global;121456
getServerPrefix;412270
on_message_global;124106
getServerPrefix;385749
on_message_global;148040
getServerPrefix;728921
on_message_global;118710
getServerPrefix;695153
on_message_global;170836
on_message_global;139289
getServerPrefix;353222
on_message_global;126987
getServerPrefix;639568
on_message_global;161246
getServerPrefix;356221
on_message_global;174784
on_message_global;120636
getServerPrefix;352939
on_message_global;121831
on_message_global;131750
getServerPrefix;372277
on_message_global;118053
getServerPrefix;645479
on_message_global;114423
getServerPrefix;384285
on_message_global;129566
getServerPrefix;368165
on_message_global;162868
on_message_global;120651
getServerPrefix;368480
on_message_global;129112
on_message_global;119455
getServerPrefix;367133
on_message_global;131843
getServerPrefix;620995
on_message_global;174150
on_message_global;115057
getServerPrefix;390088
on_message_global;132990
on_message_global;131067
getServerPrefix;486339
on_message_global;120086
getServerPrefix;632791
on_message_global;163999
getServerPrefix;368265
on_message_global;174647
on_message_global;156529
getServerPrefix;354471
on_message_global;127846
getServerPrefix;359555
on_message_global;130488
getServerPrefix;668888
on_message_global;117618
getServerPrefix;596131
on_message_global;124190
getServerPrefix;367592
on_message_global;133290
getServerPrefix;366285
on_message_global;111641
getServerPrefix;386019
on_message_global;158099
getServerPrefix;365415
on_message_global;131964
getServerPrefix;725227
on_message_global;156551
getServerPrefix;362830
on_message_global;118613
getServerPrefix;380218
on_message_global;125368
getServerPrefix;432691
on_message_global;122567
getServerPrefix;763021
on_message_global;117788
getServerPrefix;364890
on_message_global;174223
getServerPrefix;368807
on_message_global;116351
on_message_global;114176
on_message_global;124380
on_message_global;111086
getServerPrefix;382944
on_message_global;121783
getServerPrefix;356106
on_message_global;131024
getServerPrefix;356326
on_message_global;162745
on_message_global;120739
getServerPrefix;440261
on_message_global;172951
getServerPrefix;672602
on_message_global;160329
on_message_global;162011
getServerPrefix;355732
on_message_global;122331
on_message_global;117096
on_message_global;110370
getServerPrefix;362538
on_message_global;128736
getServerPrefix;371007
on_message_global;115361
getServerPrefix;366016
on_message_global;120577
getServerPrefix;371968
on_message_global;127913
on_message_global;118339
getServerPrefix;364151
on_message_global;157633
on_message_global;126208
getServerPrefix;381366
on_message_global;119949
getServerPrefix;378370
on_message_global;117130
on_message_global;132464
on_message_global;119160
getServerPrefix;420713
on_message_global;161872
getServerPrefix;359957
on_message_global;130445
getServerPrefix;360057
on_message_global;126414
getServerPrefix;387578
on_message_global;161779
getServerPrefix;376353
on_message_global;133014
on_message_global;158461
getServerPrefix;447356
on_message_global;119050
getServerPrefix;356416
on_message_global;168794
getServerPrefix;395233
on_message_global;158842
getServerPrefix;805304
on_message_global;130752
on_message_global;129775
on_message_global;116671
getServerPrefix;688974
on_message_global;115556
getServerPrefix;384065
on_message_global;129667
getServerPrefix;347134
on_message_global;117833
getServerPrefix;412029
on_message_global;120856
getServerPrefix;378350
on_message_global;177808
getServerPrefix;361165
on_message_global;112267
getServerPrefix;370165
on_message_global;118557
on_message_global;179200
getServerPrefix;371920
on_message_global;160484
on_message_global;119791
getServerPrefix;354572
on_message_global;135041
getServerPrefix;356181
on_message_global;115573
createQuestion;163212
on_message_global;682593
getServerPrefix;934615
on_ready;426122
getServerPrefix;379244
on_message_global;158558
on_message_global;163559
on_message_global;117044
getServerPrefix;342841
on_message_global;128322
getServerPrefix;398056
on_message_global;115591
getServerPrefix;374725
on_message_global;120746
getServerPrefix;387161
on_message_global;118380
on_message_global;123459
on_message_global;119850
getServerPrefix;367029
on_message_global;120873
on_message_global;165759
on_message_global;117335
getServerPrefix;386911
on_message_global;112116
on_message_global;118961
getServerPrefix;341443
on_message_global;116731
getServerPrefix;354783
on_message_global;126596
getServerPrefix;347345
on_message_global;122539
on_message_global;114864
getServerPrefix;608327
on_message_global;122925
on_message_global;126875
getServerPrefix;608357
on_message_global;114856
getServerPrefix;400125
on_message_global;129433
getServerPrefix;365421
on_message_global;121266
on_message_global;120824
on_guild_remove;117506
getServerPrefix;358713
on_message_global;112128
getServerPrefix;360763
on_message_global;122842
getServerPrefix;433280
on_message_global;126379
getServerPrefix;358178
on_message_global;117375
getServerPrefix;384759
on_message_global;122070
getServerPrefix;357848
on_message_global;121337
on_message_global;126365
getServerPrefix;380866
on_message_global;119214
on_message_global;118301
getServerPrefix;358446
on_message_global;121959
getServerPrefix;365368
on_message_global;127391
getServerPrefix;387994
on_message_global;113106
on_message_global;115838
on_message_global;123040
getServerPrefix;368024
on_message_global;119564
getServerPrefix;382521
on_message_global;116866
getServerPrefix;369600
on_message_global;163954
getServerPrefix;363375
on_message_global;122825
getServerPrefix;361956
on_message_global;133711
getServerPrefix;343587
on_message_global;122314
on_message_global;111980
getServerPrefix;359789
on_message_global;121247
on_message_global;127379
on_message_global;125907
getServerPrefix;382968
on_message_global;123425
getServerPrefix;360932
on_message_global;123030
getServerPrefix;351072
on_message_global;124690
getServerPrefix;348144
on_message_global;114714
getServerPrefix;367037
on_message_global;113080
getServerPrefix;383407
on_message_global;114862
getServerPrefix;338790
on_message_global;124551
on_message_global;119183
getServerPrefix;357886
on_message_global;121065
getServerPrefix;358194
on_message_global;122395
on_message_global;124187
getServerPrefix;383525
on_message_global;119633
getServerPrefix;371843
on_message_global;116995
getServerPrefix;374147
on_message_global;114317
getServerPrefix;363232
on_message_global;125760
on_message_global;120250
getServerPrefix;369153
on_message_global;120488
getServerPrefix;383040
on_message_global;116985
getServerPrefix;370623
on_message_global;121172
on_message_global;115708
getServerPrefix;623201
on_message_global;112396
on_message_global;121012
getServerPrefix;361266
on_message_global;123628
getServerPrefix;375591
on_message_global;118306
getServerPrefix;372854
on_message_global;118825
getServerPrefix;615491
on_message_global;128283
on_message_global;125670
on_message_global;128615
getServerPrefix;367581
on_message_global;164111
getServerPrefix;644776
on_message_global;123244
on_message_global;125252
on_message_global;118921
getServerPrefix;374996
on_message_global;120548
on_message_global;129981
getServerPrefix;373428
on_message_global;124886
on_message_global;117912
getServerPrefix;350022
getServerPrefix;365570
on_message_global;125620
getServerPrefix;351865
on_message_global;124424
getServerPrefix;350060
on_message_global;117278
on_message_global;120109
getServerPrefix;367253
on_message_global;121886
on_message_global;126403
on_message_global;119209
on_message_global;118846
getServerPrefix;362253
on_message_global;121982
getServerPrefix;356563
on_message_global;129674
getServerPrefix;356413
on_message_global;159225
getServerPrefix;382519
on_message_global;118471
on_message_global;127054
on_message_global;126915
getServerPrefix;375819
on_message_global;119415
on_message_global;124464
on_message_global;135013
getServerPrefix;633126
on_message_global;125192
on_message_global;119965
getServerPrefix;372818
on_message_global;121040
getServerPrefix;393332
on_message_global;122105
getServerPrefix;594289
on_message_global;125895
getServerPrefix;374478
on_message_global;118644
on_message_global;119839
getServerPrefix;350036
on_message_global;124024
on_message_global;125526
getServerPrefix;367888
on_message_global;124473
on_message_global;130769
on_message_global;119727
getServerPrefix;369631
on_message_global;122224
on_message_global;126934
on_message_global;118178
getServerPrefix;377791
on_message_global;117708
getServerPrefix;416284
on_message_global;122127
getServerPrefix;379098
on_message_global;130040
on_message_global;120303
getServerPrefix;359774
on_message_global;124714
getServerPrefix;375886
on_message_global;123769
getServerPrefix;693925
on_message_global;125716
on_message_global;118799
